rank,rank_error,signed_error,score,score_pct,rel_amp,actual_rel_amp_pct,reach_median,reach_median_pct,engagement,engagement_pct,reach_vs_eng_error,verdict,author,likes,retweets,tweet
3239,17.43,-17.43,4,27.7,0.903,45.12,143,27.37,947.0,11.5,15.87,Likely to fizzle,Twitter,651,148,Explore highlights from #MuseumWeek's global celebration of art and culture with @TwitterFrance 🇫🇷 https://t.co/RY6M6naV
3240,17.43,-17.43,4,27.7,0.903,45.12,141,17.96,1231.0,15.77,2.19,Likely to fizzle,instagram,921,155,“I’m inspired by their world of fantasy and shadows and play and drama.” —Natalie Grono https://t.co/4S8VS4AJTO
3241,17.43,-17.43,4,27.7,0.903,45.12,140,9.41,36283.0,85.55,76.14,Likely to fizzle,ArianaGrande,17787,9248,when you're so loopy on set you start to recite nicki's bang bang verse as a serious acting monologue… https://t.co/B1HM
3242,17.45,17.45,4,27.7,0.258,10.25,140,9.41,576.0,6.82,2.59,Likely to fizzle,jimmyfallon,242,167,.@RealTracyMorgan Says 28 Thanksgiving-y Things http://t.co/6kFMMbXjkU
3243,17.46,-17.46,13,69.69,2.842,87.15,222,70.83,12885.0,67.03,3.81,Likely to fizzle,Cristiano,2867,5009,Congrats @FloydMayweather for winning the #boxing match last night.
3244,17.46,-17.46,7,58.51,1.825,75.96,171,57.88,6431.0,53.54,4.34,Likely to fizzle,BarackObama,2833,1799,"""What a glorious task we are given, to continually try to improve this great nation of ours."" —President Obama #Selma50 "
3245,17.47,-17.47,3,2.17,0.459,19.63,134,1.68,633.0,7.4,5.73,Likely to fizzle,cnnbrk,257,188,"Iowa and Wisconsin hit with evacuation orders as flooding threatens areas.
https://t.co/sm1nkWBVQZ"
3246,17.47,-17.47,3,2.17,0.459,19.63,134,1.68,633.0,7.4,5.73,Likely to fizzle,cnnbrk,247,193,"The health of former Israeli President and Prime Minister Shimon Peres has deteriorated, official says… https://t.co/6I5"
3247,17.48,-17.48,4,27.7,0.904,45.18,143,27.37,948.0,11.52,15.86,Likely to fizzle,Twitter,220,364,Already getting excited for the Oscars? Check out the new Twitter Oscars Index at http://t.co/AukSvgdL. Read more:  http
3248,17.48,-17.48,4,27.7,0.904,45.18,140,9.41,36290.0,85.56,76.15,Likely to fizzle,ArianaGrande,20746,7772,hahahheheh ❤️ https://t.co/yLcqEa2WVr
3249,17.48,-17.48,4,27.7,0.904,45.18,141,17.96,1232.0,15.78,2.18,Likely to fizzle,instagram,922,155,"Pink flowers blanket a quiet garden scene for last weekend’s hashtag project, #WHPhiddenbeauty https://t.co/ZYyvxHdwM0"
3250,17.49,17.49,10,64.28,0.936,46.79,196,64.14,7124.0,55.37,8.77,Likely to fizzle,KimKardashian,5152,986,We worked so hard on this app &amp; we know there are some issues due to the massive downloads that the whole tech team 
3251,17.5,-17.5,16,75.01,4.054,92.51,243,75.76,126963.0,96.81,21.05,Likely to fizzle,taylorswift13,74739,26112,"My dad just gave me ten lint rollers for Christmas, not for lint but 'because you always have glitter all over you'.
Gr"
3252,17.51,17.51,41,92.93,1.796,75.42,470,92.17,72045.0,93.41,1.24,Limited spread,ArianaGrande,31217,20414,love u I do
3253,17.51,17.51,4,27.7,0.257,10.19,142,23.88,1953.0,25.94,2.07,Likely to fizzle,KimKardashian,1255,349,Testing out SnapChat https://t.co/ACyHkTEF9K
3254,17.51,17.51,4,27.7,0.257,10.19,142,23.88,1163.0,14.56,9.32,Likely to fizzle,Cristiano,195,484,Taking a moment to appreciate Team Portugal playing against North Korea #POR #worldcup http://twitpic.com/1z1wd2
3255,17.51,17.51,4,27.7,0.257,10.19,141,17.96,4686.0,47.42,29.47,Likely to fizzle,selenagomez,818,1934,"Check out this ""Who Says"" Myflipbook video.  If you want to make your own with your friends click here:... http://fb.me/"
3256,17.54,-17.54,4,27.7,0.905,45.23,143,27.37,949.0,11.55,15.83,Likely to fizzle,Twitter,589,180,"Tonight’s the night. #TNF

Tap through at game time to catch #OAKvsKC streaming LIVE on Twitter. ⤵️

https://t.co/Wd"
3257,17.54,-17.54,4,27.7,0.905,45.23,149,49.12,12974.0,67.2,18.08,Likely to fizzle,katyperry,8608,2183,When my whole fam tryna have a peaceful holiday 💁🏻hehehe https://t.co/fEyq3hzdlz
3258,17.54,-17.54,4,27.7,0.905,45.23,141,17.96,1233.0,15.79,2.17,Likely to fizzle,instagram,953,140,A quick paragliding trip in Turkey https://t.co/e2cFhUo9yx
3259,17.55,-17.55,6,56.14,1.713,73.69,165,56.03,68705.0,93.06,37.03,Likely to fizzle,ArianaGrande,30913,18896,!!!!!!!!!!!!!!!!!!!!!! 🎂🎂🎂🎂💜💜💜 https://t.co/OFQ9HpXtlv
3260,17.55,17.55,4,27.7,0.256,10.15,145,36.99,1491.0,19.8,17.19,Likely to fizzle,TheEllenShow,1085,203,.@TigNotaro was here for the first time. I adore her. http://t.co/ZE55EcKh3k
3261,17.56,-17.56,12,67.85,2.598,85.41,208,67.17,47387.0,89.39,22.22,Likely to fizzle,selenagomez,18065,14661,"NY. I had a lovely time :)
I'm sorry I couldn't stop at the airport! Love y'all. http://t.co/ld8bzX9Izk"
3262,17.56,17.56,25,84.1,1.421,66.54,307,84.01,9090.0,60.33,23.69,Limited spread,rihanna,1890,3600,Yass at the #Navy snatching wigs at the #BillboardMusicAwards and u ain't een know it!!! #4moretothecollection THANK YOU
3263,17.58,17.58,57,96.58,1.993,79.01,707,96.28,282590.0,99.72,3.44,Has legs,justinbieber,133096,74747,I love my merch
3264,17.58,17.58,8,60.65,0.869,43.07,193,63.45,28358.0,80.81,17.36,Likely to fizzle,ddlovato,12022,8168,A day I will never forget.. #safehouserecords 🙏🏼 https://t.co/Q1d6P6X35z
3265,17.58,17.58,4,27.7,0.255,10.12,145,36.99,1480.0,19.6,17.39,Likely to fizzle,TheEllenShow,1182,149,".@ElleKingMusic was here to perform ""America's Sweetheart"" for America's Sweetheart. https://t.co/XuIkmOXMCe"
3266,17.58,17.58,4,27.7,0.255,10.12,140,9.41,690.0,7.92,1.49,Likely to fizzle,jtimberlake,64,313,is digitally dead. Watch Justin Timberlake’s last Tweet and Testament here - http://bit.ly/acS1TR #BUYLIFE
3267,17.59,-17.59,13,69.69,2.858,87.28,229,72.77,32794.0,83.62,10.85,Likely to fizzle,ladygaga,17430,7682,Happy Father's Day Daddy You always take care of me thank you 💘 http://t.co/wTcKj1XFFY
3268,17.59,-17.59,5,52.97,1.577,70.56,157,53.53,4270.0,45.42,8.11,Likely to fizzle,jtimberlake,3072,599,What a sweetie!  https://t.co/0IKVi3Mtyw
3269,17.59,-17.59,4,27.7,0.906,45.28,141,17.96,1235.0,15.81,2.15,Likely to fizzle,instagram,885,175,This chameleon = ready to boogie #BoomerangOfTheWeek https://t.co/YQgTqz9YmK
3270,17.59,-17.59,4,27.7,0.906,45.28,145,36.99,10404.0,63.12,26.13,Likely to fizzle,ladygaga,4860,2772,💋dinner time http://t.co/v2Tj0Mhntg
3271,17.59,-17.59,4,27.7,0.906,45.28,140,9.41,2022.0,26.68,17.27,Likely to fizzle,jimmyfallon,1218,402,.@RobertDowneyJr and I ponder the wonders of the universe in an Intense Staredown http://t.co/aOx4fQ2xd1 #FallonTonight
3272,17.59,-17.59,4,27.7,0.906,45.28,144,31.6,1237.0,15.83,15.78,Likely to fizzle,YouTube,965,136,Rule #1: Always wear a helmet. https://t.co/Kxvte3NVJ3 #LazerTeam https://t.co/12jNxY44pa
3273,17.61,-17.61,14,71.59,3.195,89.2,219,70.05,45796.0,89.02,18.97,Likely to fizzle,katyperry,21336,12230,Tip for tomorrow: remember to consider everyone's face when posting group photos!
3274,17.61,17.61,15,73.43,1.114,55.83,226,71.92,3925.0,43.28,28.63,Likely to fizzle,BarackObama,1699,1113,“Immigrants have been a net plus to our economy and a net plus to our society.” —President Obama #ImmigrationAction
3275,17.61,17.61,5,52.97,0.739,35.36,156,53.15,8478.0,59.06,5.91,Likely to fizzle,ladygaga,4052,2213,WATCH NOW: live stream of #EmotionRevolution conversation with me at @YaleEmotion https://t.co/1UJswvjbmT #IamNotJust
3276,17.63,17.63,34,89.88,1.647,72.25,391,89.43,12522.0,66.55,22.89,Limited spread,KimKardashian,8016,2253,Yaaaaassssssss slay the AMA's sisters!!!! slay away..... 🔥🔥🔥
3277,17.63,-17.63,4,27.7,0.907,45.32,147,42.96,3196.0,38.0,4.96,Likely to fizzle,BarackObama,1884,656,American diplomacy has helped make the world safer and more secure through the #IranDeal. Read how: https://t.co/BfksIZp
3278,17.64,17.64,4,27.7,0.254,10.06,142,23.88,1935.0,25.69,1.82,Likely to fizzle,KimKardashian,1415,260,Karl on KUWTK #Major https://t.co/zI9RBFYKY0
3279,17.64,17.64,4,27.7,0.254,10.06,141,17.96,4640.0,47.13,29.18,Likely to fizzle,selenagomez,648,1996,Thanks to all of you who came out to see me at HMV me this afternoon.  It was so good to see y'all! http://fb.me/RvjTgk8
3280,17.64,17.64,4,27.7,0.254,10.06,140,9.41,613.0,7.2,2.21,Likely to fizzle,shakira,129,242,"Conozcan todos los detalles de la participación de Shakira en la
Cumbre de las Américas de ayer
http://t.co/XFxiLf0I S"
3281,17.65,-17.65,8,60.65,1.94,78.3,187,62.09,2642.0,33.23,28.85,Likely to fizzle,instagram,1834,404,"“If it helps one little girl go, ‘Maybe I could skateboard, maybe I could play ice hockey,’ it will all be worth it.” —C"
3282,17.67,-17.67,4,27.7,0.908,45.37,140,9.41,36481.0,85.61,76.2,Likely to fizzle,ArianaGrande,20405,8038,🌙✨ https://t.co/Hl3CrWN7Pk
3283,17.67,-17.67,4,27.7,0.908,45.37,144,31.6,1240.0,15.88,15.72,Likely to fizzle,YouTube,948,146,"GGgh ArRRgh UNGH! Zombies are coming 😱 
Stay tuned. #FOTLD starts tomorrow→ https://t.co/8cxf4ZdEd6 #YTRedOriginals htt"
3284,17.67,17.67,8,60.65,0.867,42.98,179,59.98,1183.0,14.95,45.03,Likely to fizzle,YouTube,913,135,"💃🌏💃🌍💃🌎💃 

Where the heck is Matt? → https://t.co/JWjuVcbusz https://t.co/rS4UEFbTbk"
3285,17.68,17.68,87,99.84,2.243,82.17,1000,99.54,8560.0,59.24,40.31,Viral potential,britneyspears,2152,3204,Good morning everyone! #OohLaLaVideoToday!
3286,17.68,17.68,53,95.79,1.93,78.12,601,94.87,12344.0,66.34,28.53,Has legs,rihanna,3148,4598,#CARDIFF HELLLOOOOO!!!!! We back up in dis bitch!!! #UK you are allllll miiiine!!!!!! I came back to run dis town!!! #it
3287,17.69,-17.69,5,52.97,1.581,70.66,151,50.7,2158.0,28.17,22.53,Likely to fizzle,YouTube,1588,285,Elegant. Happy. In emoji: 🐼  🐼  https://t.co/emStgNONFw https://t.co/HWTgul0TE1
3288,17.7,17.7,21,80.9,1.311,63.2,264,79.34,5005.0,48.82,30.52,Likely to fizzle,britneyspears,2607,1199,Ready to check into The Marbella Hotel!! I’ll be live tweeting tonight’s @CWJaneTheVirgin episode at 9/8c #BritneyOnJTV
3289,17.71,17.71,4,27.7,0.253,9.99,144,31.6,345.0,4.71,26.9,Likely to fizzle,YouTube,237,54,@jimmyfallon  and Paul Rudd have too much time on their hands. https://t.co/4KewXvBU8C https://t.co/N9IdtGa2Mx
3290,17.72,17.72,55,96.16,1.954,78.44,707,96.28,2050.0,27.03,69.25,Has legs,Twitter,1218,416,"As the world gets ready to watch the #OpeningCeremony, what are you looking forward to most? #Rio2016"
3291,17.73,-17.73,8,60.65,1.947,78.38,164,55.74,78116.0,94.09,38.35,Likely to fizzle,ArianaGrande,41150,18483,thanks so much guys. you always pull thru. https://t.co/B0s9vcyUyS
3292,17.73,-17.73,4,27.7,0.909,45.43,141,17.96,1239.0,15.85,2.11,Likely to fizzle,instagram,847,196,"Rock on, dads. #FathersDay 🎸  (via @AUXTV) https://t.co/NTDYMFG9sa"
3293,17.73,-17.73,4,27.7,0.909,45.43,148,47.22,128899.0,96.91,49.68,Likely to fizzle,justinbieber,47729,40585,Amazing album out now by @carlyraejepsen and she loves #WhatDoYouMean http://t.co/DJ4gsCF435
3294,17.73,-17.73,4,27.7,0.909,45.43,142,23.88,6919.0,54.83,30.95,Likely to fizzle,KimKardashian,5259,830,Follow @kbeautyhair I'm taking over the Instagram today at 12pm PST. I'll be sharing my fav hair looks from the past htt
3295,17.73,-17.73,4,27.7,0.909,45.43,141,17.96,1239.0,15.85,2.11,Likely to fizzle,instagram,881,179,.@SHOWstudio collaborated with 20 fashion illustrators on a shoot and life-drawing event https://t.co/SgGTvWibHw
3296,17.73,17.73,8,60.65,0.866,42.92,193,63.45,1932.0,25.64,37.8,Likely to fizzle,jimmyfallon,728,602,Thanks to my ATL pal @ninadobrev for lip syncing with me tonight. You killed it!!! http://t.co/l4aBGtsPAj
3297,17.75,-17.75,19,78.76,6.366,96.51,254,77.65,17239.0,72.05,5.6,Likely to fizzle,jtimberlake,4099,6570,20 Days... #2020Experience #2of2
3298,17.75,17.75,30,87.79,1.554,70.04,368,88.37,62334.0,92.21,3.84,Limited spread,ArianaGrande,30962,15686,love u babes 🌙 goodnight from tokyo. can't wait for the show tomorrow. I missed your cute faces.
3299,17.75,17.75,6,56.14,0.788,38.38,171,57.88,11309.0,64.75,6.87,Likely to fizzle,katyperry,5417,2946,🌴🌵THE COUNTDOWN BEGINS! 🌵🌴 When cowboy boots &amp; Manolos collide...FRIDAY on CMT spaceykacey http://t.co/UgcpRb3QsG
3300,17.75,17.75,6,56.14,0.788,38.38,170,57.6,827.0,9.58,48.02,Likely to fizzle,Twitter,129,349,"On Monday, Oct 29, as people turned to Twitter to search for info, search queries related to Sandy peaked at 20% of tota"
3301,17.76,17.76,38,91.72,1.726,73.96,451,91.63,69249.0,93.12,1.49,Limited spread,ArianaGrande,32927,18161,"you know it's good to be home when you tell the guy at customs ""thank you, I love you."""
3302,17.76,17.76,5,52.97,0.736,35.21,151,50.7,1642.0,22.06,28.64,Likely to fizzle,jimmyfallon,1150,246,"Tonight on the show: Daniel Radcliffe is doing something fun, @MikeTyson stops by, and @SturgillSimpson performs. #Fallo"
3303,17.76,17.76,4,27.7,0.252,9.94,141,17.96,4602.0,47.02,29.07,Likely to fizzle,selenagomez,666,1968,"Please welcome my friend, Christina Grimmie, to our summer tour!!  She will be joining us on all our dates.  Check... ht"
3304,17.76,17.76,4,27.7,0.252,9.94,141,17.96,4600.0,47.01,29.05,Likely to fizzle,selenagomez,640,1980,Working hard on new designs for Dream Out Loud fall 2012.... Yes almost a year in advance.  What are you guys... http://
3305,17.78,17.78,18,77.61,1.215,59.83,253,77.48,2711.0,33.88,43.6,Likely to fizzle,jimmyfallon,1831,440,Hashtag game! Tweet out a funny song lyric or song title about the fall and tag with #FallSongs. Could be on our show!
3306,17.79,-17.79,11,66.02,2.397,83.81,194,63.69,15333.0,70.16,6.47,Likely to fizzle,rihanna,4337,5498,Happy Birthday to my lover and friend !! I miss you so much!! I love the phuck outta you!! I hope I… http://t.co/ujbFX4S
3307,17.79,-17.79,6,56.14,1.724,73.92,166,56.38,7814.0,57.34,0.96,Likely to fizzle,Cristiano,5004,1405,"@07RQuaresma We're even for now...😉😜CR7 ""Discovery"" just got a whole new meaning. Nice one bro! #Mercurial https://t.co/"
3308,17.79,-17.79,4,27.7,0.91,45.49,141,17.96,16602.0,71.43,53.47,Likely to fizzle,selenagomez,4490,6056,London. Night 1 http://t.co/olNedGFDQw
3309,17.79,-17.79,4,27.7,0.91,45.49,140,9.41,29684.0,81.72,72.31,Likely to fizzle,ddlovato,13494,8095,I have a green phone case so I can find it in my purse easier. 💚💚💚 #doucheybathroomselfie… https://t.co/x5LGU5txuw
3310,17.79,-17.79,4,27.7,0.91,45.49,141,17.96,1240.0,15.88,2.08,Likely to fizzle,instagram,812,214,“Life is pure and calm here. I am in the ocean every single day.” —@BenThouard #WorldOceansDay https://t.co/fb6EPjIpyS
3311,17.79,-17.79,4,27.7,0.91,45.49,140,9.41,36563.0,85.66,76.25,Likely to fizzle,ArianaGrande,19475,8544,👼👼👼 https://t.co/Da3kXKaBHl
3312,17.79,17.79,6,56.14,0.787,38.34,167,56.74,11283.0,64.7,7.96,Likely to fizzle,katyperry,2135,4574,KATYCATS! It's time for YOU GUYS to take home a trophy! Vote for Biggest Fans (and Best Female &amp; Best Pop) at #MTVEM
3313,17.82,-17.82,5,52.97,1.589,70.79,151,50.7,63749.0,92.41,41.71,Likely to fizzle,ArianaGrande,35741,14004,happy birthday to my best friend in the worrrrrlllllddddddd @alexaluria you da baddest cutest… https://t.co/Evijx9868D
3314,17.82,-17.82,5,52.97,1.589,70.79,160,54.47,1667.0,22.42,32.04,Likely to fizzle,Twitter,355,656,"People sent more than 20 million Tweets about the storm between Oct 27 &amp; Nov 1. Terms tracked: ""sandy"", ""hurricane"","
3315,17.83,-17.83,12,67.85,2.63,85.67,216,69.26,5868.0,51.85,17.42,Likely to fizzle,jimmyfallon,1862,2003,"Thank you, NYC Marathon, for letting marathon runners do the one thing they love most: tell people they ran a marathon. "
3316,17.85,-17.85,4,27.7,0.911,45.54,140,9.41,36568.0,85.67,76.26,Likely to fizzle,ArianaGrande,18108,9230,"Mary, my angel @wash_humane https://t.co/9A0HuITJaY"
3317,17.85,-17.85,4,27.7,0.911,45.54,141,17.96,16635.0,71.46,53.51,Likely to fizzle,selenagomez,5005,5815,💜 http://t.co/2gkXCvly6C
3318,17.85,-17.85,4,27.7,0.911,45.54,140,9.41,2199.0,28.65,19.24,Likely to fizzle,shakira,373,913,Cada niño merece desarollar su potencial al máximo. Bien Pres Obama por priorizar el desarrollo infantil temprano. http:
3319,17.86,17.86,4,27.7,0.25,9.84,140,9.41,603.0,7.14,2.27,Likely to fizzle,shakira,145,229,Añadimos nuevas canciones a la playlist de Shak en Spotify. Para escucharlas o suscribirse http://t.co/BNlf9UKF ShakiraH
3320,17.86,17.86,4,27.7,0.25,9.84,140,9.41,557.0,6.7,2.71,Likely to fizzle,jimmyfallon,323,117,Honored to be part of the show tonight. Hello Boston! http://t.co/NLRvx2DKiK
3321,17.86,17.86,4,27.7,0.25,9.84,147,42.96,7826.0,57.38,14.42,Likely to fizzle,taylorswift13,1690,3068,"Meredith, basically just living the cat life. http://t.co/QeAMk48Y"
3322,17.86,17.86,4,27.7,0.25,9.84,142,23.88,1133.0,14.13,9.75,Likely to fizzle,Cristiano,205,464,2012 vai ser um ano recheado de conquistas. Jogar em equipa. Ganhar em equipa. Quem concorda comigo?#makeitcount http://
3323,17.87,17.87,15,73.43,1.109,55.57,230,72.99,44498.0,88.71,15.72,Likely to fizzle,ArianaGrande,28274,8112,That was my favorite performance i've ever done i think. thanks @MrJasonRBrown for using my voice the way it's meant to 
3324,17.88,-17.88,7,58.51,1.845,76.38,174,58.77,2519.0,31.88,26.88,Likely to fizzle,YouTube,1939,290,You've never seen fish prepared like this. 🐡 🐠 🐟  https://t.co/69qx5Hj5AT https://t.co/VwESLp66Wf
3325,17.89,-17.89,10,64.28,2.243,82.17,199,64.94,13029.0,67.3,2.36,Likely to fizzle,TheEllenShow,10889,1070,"""I love my mom (and this onesie) this much."" https://t.co/0oLBm6P1dN"
3326,17.92,-17.92,11,66.02,2.41,83.93,219,70.05,34546.0,84.62,14.57,Likely to fizzle,katyperry,16166,9190,Was feelin it so much tonight that I threw my gloves that I've been using for 143 odd shows in the audience! To whomever
3327,17.92,17.92,66,98.26,2.085,80.34,867,98.26,83647.0,94.51,3.76,Has legs,ArianaGrande,36769,23439,"love you, my babies ✨"
3328,17.94,-17.94,4,27.7,0.913,45.63,147,42.96,3218.0,38.22,4.74,Likely to fizzle,BarackObama,1948,635,"Last year, wind energy generated enough electricity to power 17.5 million homes: https://t.co/RBMQxG7Pes #ActOnClimate"
3329,17.94,-17.94,4,27.7,0.913,45.63,140,9.41,29776.0,81.78,72.37,Likely to fizzle,ddlovato,13462,8157,This man knows his way around leather! Watch him make my #selfiestick here http://t.co/TxhBnr3JZt #ad
3330,17.94,-17.94,4,27.7,0.913,45.63,142,23.88,6945.0,54.87,30.99,Likely to fizzle,KimKardashian,5319,813,"Limited edition, signed copies of #Selfish are available exclusively on my app or https://t.co/va7ys7qnnd https://t.co/q"
3331,17.94,-17.94,4,27.7,0.913,45.63,141,17.96,1244.0,15.92,2.04,Likely to fizzle,instagram,880,182,"At the #MetGala, Gordon von Steiner created futuristic video portraits https://t.co/6XUWxP4MUc"
3332,17.94,-17.94,4,27.7,0.913,45.63,148,47.22,129487.0,96.92,49.69,Likely to fizzle,justinbieber,69465,30011,#PurposeTour OZ/NZ @Bkstg pre-sale is now live https://t.co/A67rJosbBI https://t.co/TBXt17ZowX
3333,17.94,-17.94,4,27.7,0.913,45.63,141,17.96,1245.0,15.94,2.02,Likely to fizzle,instagram,913,166,A drummer's dream: the story of @oddkidout_ (via @PhillyWeekly) https://t.co/mGuxysvhWK
3334,17.94,-17.94,4,27.7,0.913,45.63,140,9.41,29766.0,81.77,72.36,Likely to fizzle,ddlovato,12554,8606,Another.... #safehouserecords 💥🎊🎉 my own label with my favorite people... @philymack @nickjonas https://t.co/jETFAkJdAX
3335,17.94,17.94,4,27.7,0.248,9.76,141,17.96,4524.0,46.54,28.58,Likely to fizzle,selenagomez,762,1881,Ahhh thanks Hits 1!!! drivin and Who Says came on :) http://twitpic.com/4f3b33
3336,17.99,17.99,45,93.89,1.819,75.9,540,93.75,72994.0,93.53,0.22,Limited spread,ArianaGrande,40610,16192,thank you for the love last night my babies i love you so much
3337,17.99,17.99,28,86.39,1.494,68.41,339,86.58,46793.0,89.32,2.74,Limited spread,taylorswift13,14369,16212,"So....
""Sweeter Than Fiction"" will be available at iTunes TONIGHT at midnight!  @onechancemovie"
