rank,rank_error,signed_error,score,score_pct,rel_amp,actual_rel_amp_pct,reach_median,reach_median_pct,engagement,engagement_pct,reach_vs_eng_error,verdict,author,likes,retweets,tweet
374,1.9,1.9,4,27.7,0.579,25.8,142,23.88,2626.0,33.05,9.18,Likely to fizzle,Cristiano,352,1137,Pepe with Christmas spirit jejeje http://t.co/vZdRpOqd
375,1.9,1.9,4,27.7,0.579,25.8,142,23.88,2624.0,33.01,9.14,Likely to fizzle,Cristiano,594,1015,me and Sergio Ramos with the Fifpro prize. just received it  http://t.co/s9obmRaG
376,1.9,1.9,4,27.7,0.579,25.8,144,31.6,791.0,9.16,22.44,Likely to fizzle,YouTube,621,85,"It’s the time of the season for running.
Running hyperlapse → https://t.co/MLe5bXUSiY https://t.co/DNSn6ItlbT"
377,1.9,1.9,4,27.7,0.579,25.8,144,31.6,791.0,9.16,22.44,Likely to fizzle,YouTube,601,95,"Congrats to @BJTHECHICAGOKID on 3 #GRAMMYs noms!

Catch his #YouTubeMusicFoundry performance of “Heart Crush” →… https"
378,1.93,-1.93,8,60.65,1.29,62.58,192,63.23,9807.0,61.94,1.29,Likely to fizzle,KimKardashian,7279,1264,#FOLLOWFRIDAY MY FAVE FAN ACCOUNTS https://t.co/DIRjBdYJZC https://t.co/85IvSBrzwg
379,1.93,-1.93,8,60.65,1.29,62.58,178,59.76,9804.0,61.93,2.17,Likely to fizzle,KimKardashian,6788,1508,Happy Birthday @khloekardashian !!!!! Come party with us in Kim Kardashian Hollywood! http://t.co/WinH85hpSN
380,1.95,-1.95,35,90.41,4.013,92.35,412,90.22,8954.0,60.05,30.18,Limited spread,jimmyfallon,4612,2171,I can't wait for tomorrow!! #SNL
381,1.95,1.95,19,78.76,1.866,76.81,266,79.6,34037.0,84.33,4.73,Likely to fizzle,selenagomez,7983,13027,"Sorry to everyone for having to cancel today.  I am not sure if I am sick or ate some bad food but, I feel horrible.  I "
382,1.95,1.95,4,27.7,0.578,25.75,147,42.96,2039.0,26.9,16.07,Likely to fizzle,BarackObama,1035,502,It's beginning to look a lot like holiday card season. Sign @OFA's card for President Obama: http://t.co/Vt6jYma7ol http
383,1.96,-1.96,24,83.33,2.58,85.29,304,83.73,5756.0,51.46,32.28,Likely to fizzle,jimmyfallon,4174,791,My waiter once made us sing the “Happy Birthday” song to him. #MyWeirdWaiter
384,1.96,1.96,20,79.88,1.921,77.92,271,80.24,77065.0,93.93,13.69,Likely to fizzle,ArianaGrande,38389,19338,"“They said, “You are a savage and dangerous woman.” I am speaking the truth. And the truth is savage and dangerous.” - N"
385,1.96,-1.96,4,27.7,0.643,29.66,149,49.12,9226.0,60.62,11.5,Likely to fizzle,katyperry,1540,3843,This is getting out of control! RT @nydailynews: Man pays $137 ticket fine w/$1 bills folded into origami pigs http://t.
386,1.96,-1.96,4,27.7,0.643,29.66,143,27.37,675.0,7.78,19.6,Likely to fizzle,Twitter,435,120,"Don’t miss a minute of the action! #LAvsSEA streams LIVE on Twitter this Thursday!

Go to Moments or https://t.co/WdzH"
387,1.96,-1.96,4,27.7,0.643,29.66,152,51.19,674.0,7.75,43.44,Likely to fizzle,Twitter,390,142,"14 innings.
Inside-the-park home run.
Sacrifice fly FTW.

Here's hoping #WorldSeries Game 2 is just as wild: https:/"
388,1.96,-1.96,4,27.7,0.643,29.66,140,9.41,1436.0,18.94,9.53,Likely to fizzle,jimmyfallon,1070,183,Thanks @AlecBaldwin. This was fun. Good morning. #HeresTheThing https://t.co/78kf8tbIJ3
389,1.96,-1.96,4,27.7,0.643,29.66,141,17.96,877.0,10.27,7.69,Likely to fizzle,instagram,633,122,A creative friendship revealed through a work in progress #WHPinthestudio https://t.co/xD3Fal4Kvn
390,1.97,-1.97,6,56.14,1.17,58.1,164,55.74,4124.0,44.48,11.26,Likely to fizzle,BarackObama,2410,857,ICYMI: The U.S. and more than 170 other nations just signed the #ParisAgreement—the first ever global climate deal. http
391,1.98,1.98,15,73.43,1.614,71.45,234,73.95,3601.0,41.01,32.94,Likely to fizzle,jimmyfallon,2369,616,"Tonight: Playing Kid Dictionary with Nathan Lane, @steveyeun is here, music from @chrisbrown &amp; new Tonight Show Supe"
392,1.98,1.98,8,60.65,1.185,58.67,185,61.54,9005.0,60.2,1.34,Likely to fizzle,KimKardashian,6671,1167,FAVE OSCAR LOOKS FROM LAST NIGHT https://t.co/iIHK6kknhM https://t.co/aYeWWsai30
393,2.01,2.01,4,27.7,0.577,25.69,141,17.96,10528.0,63.41,45.45,Likely to fizzle,selenagomez,3950,3289,@chaelynne and I have some good roots. *wink face* #famday http://t.co/xva4s7uHxy
394,2.01,2.01,4,27.7,0.577,25.69,144,31.6,787.0,9.12,22.49,Likely to fizzle,YouTube,639,74,Presenting the presidential 360 photo with YouTubers! https://t.co/CAM7jQIXw5
395,2.01,2.01,4,27.7,0.577,25.69,141,17.96,787.0,9.12,8.84,Likely to fizzle,instagram,587,100,Watch our Instagram story to go on set and behind the scenes with @shondarhimes https://t.co/nQ6CksQVwf
396,2.02,-2.02,13,69.69,1.624,71.71,210,67.72,4399.0,45.98,21.73,Likely to fizzle,jtimberlake,287,2056,"Tiger, Tiger Woods y'all..."
397,2.04,-2.04,9,62.57,1.353,64.61,189,62.57,10283.0,62.87,0.3,Likely to fizzle,KimKardashian,7217,1533,"FAVORITE MAGAZINE COVERS 2015
https://t.co/A02mVDhGZm https://t.co/fT2PjPc0kQ"
398,2.04,2.04,7,58.51,1.128,56.47,159,54.15,4304.0,45.6,8.55,Likely to fizzle,britneyspears,2128,1088,Would love to meet @ChristinHassler one day. She’s outstanding! I think I found my girl crush!! Lol https://t.co/WPeDJGA
399,2.04,-2.04,4,27.7,0.644,29.74,145,36.99,3743.0,41.98,4.99,Likely to fizzle,TheEllenShow,2689,527,.@Sia is a genius. https://t.co/jjkjJs6r9C
400,2.04,-2.04,4,27.7,0.644,29.74,141,17.96,878.0,10.28,7.68,Likely to fizzle,instagram,614,132,“Peaches are the happiest fruit.” —@ThePeachTruck https://t.co/EhzHhS9qSa
401,2.04,-2.04,4,27.7,0.644,29.74,144,31.6,879.0,10.3,21.3,Likely to fizzle,YouTube,663,108,“You become a happier person.” – Skateboard legend Brian Anderson on deciding to come out. https://t.co/G2AkbZneDC… http
402,2.04,-2.04,4,27.7,0.644,29.74,145,36.99,7395.0,56.26,19.27,Likely to fizzle,ladygaga,3231,2082,"Chose my dress for the day! With a big thumbs up from Bobby Campbell my manager. Side by side, every… http://t.co/3oVtOE"
403,2.04,-2.04,4,27.7,0.644,29.74,140,9.41,1746.0,23.51,14.1,Likely to fizzle,jtimberlake,316,715,FYI @MasterCard #JT2020Tour Presale started 10 AM Local for select cities. Just use @MasterCard at checkout: http://t.co
404,2.04,-2.04,4,27.7,0.644,29.74,141,17.96,11760.0,65.48,47.52,Likely to fizzle,selenagomez,2186,4787,Love from Benzo and me :) http://t.co/iTEh4jEH http://t.co/WcvOENJi
405,2.04,-2.04,4,27.7,0.644,29.74,147,42.96,2269.0,29.42,13.55,Likely to fizzle,BarackObama,1033,618,Watch the weekly address: President Obama discusses what you need to know about Ebola. http://t.co/5ds9klcfGS
406,2.04,-2.04,4,27.7,0.644,29.74,144,31.6,4119.0,44.41,12.81,Likely to fizzle,rihanna,1399,1360,Touch down at the Dead Sea!! #Israel by @gnlstudios http://t.co/JgvDB3jUKl
407,2.06,-2.06,37,91.31,4.357,93.37,420,90.53,79462.0,94.22,3.69,Limited spread,selenagomez,36180,21641,"My papa- ""who's that young man rappin?"" Me- ""A$AP Rocky""                                 Papa- ""oh he's very good."" (10 "
408,2.06,2.06,22,81.86,2.047,79.81,273,80.52,7813.0,57.33,23.19,Likely to fizzle,britneyspears,3665,2074,"Headed home from a fun little vacay with my boys.... bittersweet! Thank u @DisneyAulani for having us, we had the best t"
409,2.06,-2.06,14,71.59,1.712,73.64,222,70.83,3819.0,42.54,28.29,Likely to fizzle,jimmyfallon,2779,520,"Hashtag game! Tweet out something funny, weird, or embarrassing about your pet and tag with #MyPetIsWeird. Could be on o"
410,2.06,2.06,4,27.7,0.576,25.64,140,9.41,1391.0,18.2,8.79,Likely to fizzle,shakira,261,565,El voto Latino es una fuerza vital en las elecciones de los EEUU. http://t.co/EWZ4ZaMJ Shak
411,2.09,-2.09,12,67.85,1.55,69.94,213,68.42,4198.0,44.99,23.43,Likely to fizzle,jtimberlake,262,1968,"I'm sorry but, it's still weird to see D Fisher in a Thunder uniform."
412,2.1,2.1,21,80.9,1.979,78.8,278,81.14,79386.0,94.21,13.07,Likely to fizzle,ArianaGrande,45628,16879,seriously considering changing my name and moving away after realizing a day later that I misspelled Gringotts..........
413,2.1,2.1,4,27.7,0.575,25.6,147,42.96,2028.0,26.73,16.24,Likely to fizzle,BarackObama,1266,381,ICYMI: More than 11 million people have enrolled in health care plans through the marketplace so far. https://t.co/cWb4O
414,2.1,2.1,4,27.7,0.575,25.6,140,9.41,23080.0,76.91,67.5,Likely to fizzle,ArianaGrande,13038,5021,I'm here babe https://t.co/XJRQun11oB
415,2.13,-2.13,9,62.57,1.356,64.7,193,63.45,19441.0,73.98,10.53,Likely to fizzle,katyperry,8291,5575,WAKE UP EUROPE!!! The #PRISMATICWORLDTOUR is coming for u next FEB &amp; March! See http://t.co/l3WgZjvW8S for dates &am
416,2.14,-2.14,14,71.59,1.715,73.73,217,69.55,6044.0,52.44,17.11,Likely to fizzle,BarackObama,2276,1884,"""Justice is not only the absence of oppression—it is the presence of opportunity."" —President Obama"
417,2.14,2.14,5,52.97,1.01,50.84,152,51.19,40505.0,87.4,36.21,Likely to fizzle,ArianaGrande,24521,7992,are you kidding @AlexaLuria https://t.co/zBMXhLnQim
418,2.14,-2.14,4,27.7,0.645,29.83,140,9.41,1556.0,20.92,11.51,Likely to fizzle,shakira,402,577,.@UNICEF está mandando suministros de manera urgente a los niños más necesitados por el tifón #Haiyan. Para donar: http:
419,2.14,-2.14,4,27.7,0.645,29.83,140,9.41,1557.0,20.94,11.53,Likely to fizzle,shakira,379,589,En la campiña Francesa con los Pirineos al fondo / In the French countryside with the Pyrenees in the background. Shak h
420,2.14,-2.14,4,27.7,0.645,29.83,144,31.6,880.0,10.33,21.27,Likely to fizzle,YouTube,674,103,This is a good 360° video and we’re not monkeying around ha ha :) https://t.co/BeedcKgxs7 https://t.co/hRVcJPImXs
421,2.14,-2.14,4,27.7,0.645,29.83,143,27.37,677.0,7.81,19.57,Likely to fizzle,Twitter,107,285,Say hello to our newest mobile app: Twitter for Windows Phone http://t.co/WeDkjez
422,2.14,-2.14,4,27.7,0.645,29.83,153,51.67,4128.0,44.5,7.17,Likely to fizzle,rihanna,1076,1526,Jocking my $hit!!! #rihverisland http://t.co/Jz3gUGOH5X
423,2.14,2.14,4,27.7,0.574,25.56,149,49.12,8231.0,58.45,9.33,Likely to fizzle,katyperry,2563,2834,YO I'ma DJ on #iTunesRadio! Check out my station to hear fun tid bits about the songs I personally picked for ur ears ht
424,2.14,2.14,4,27.7,0.574,25.56,147,42.96,2023.0,26.7,16.27,Likely to fizzle,BarackObama,837,593,"Watch: Because of climate change, the average U.S. wildfire season is longer and more intense. http://t.co/0hqJU8u0LD #A"
425,2.15,2.15,29,87.13,2.541,84.98,350,87.31,2666.0,33.52,53.79,Limited spread,Twitter,1026,820,"Not yet seeing the Moments tab? We're rolling out over the next few hours, first in the US and soon to other places arou"
426,2.16,-2.16,19,78.76,2.125,80.92,264,79.34,69138.0,93.1,13.76,Likely to fizzle,ddlovato,40596,14271,Had a dream I gave Donald Trump a piece of my mind.. It was awesome.
427,2.19,2.19,4,27.7,0.573,25.51,147,42.96,17958.0,72.7,29.73,Likely to fizzle,taylorswift13,8002,4978,"We're a crooked love 💘

http://t.co/JhUZG7ADJ4
#TS1989 
#taylurking http://t.co/3wdnJzqc9a"
428,2.19,2.19,4,27.7,0.573,25.51,145,36.99,6575.0,53.95,16.96,Likely to fizzle,ladygaga,2883,1846,Thank you for the journey of a lifetime Dubai. Photo By Alex Dolan http://t.co/O0XpEmYi8T
429,2.19,2.19,4,27.7,0.573,25.51,140,9.41,1383.0,18.09,8.68,Likely to fizzle,shakira,445,469,"Como muestra de agradecimiento de Shak a todos sus fans, consigan autógrafo digital aquí http://t.co/50D6khhojh ShakiraH"
430,2.2,2.2,27,85.65,2.366,83.45,322,85.3,43141.0,88.32,3.02,Limited spread,selenagomez,10465,16338,I'm so glad you all are liking it! Thanks for all the great comments! xoxo
431,2.2,-2.2,11,66.02,1.489,68.21,197,64.42,211100.0,98.99,34.57,Likely to fizzle,justinbieber,74160,68470,Good to be back
432,2.21,-2.21,4,27.7,0.646,29.9,148,47.22,91624.0,95.07,47.84,Likely to fizzle,justinbieber,38300,26662,Last night a little #sorry on @jimmyfallon @FallonTonight  https://t.co/25egy1QKLx
433,2.21,-2.21,4,27.7,0.646,29.9,151,50.7,21086.0,75.37,24.67,Likely to fizzle,ddlovato,9116,5985,Best dad in the world https://t.co/v1Lo0PiogA
434,2.21,-2.21,4,27.7,0.646,29.9,141,17.96,881.0,10.36,7.6,Likely to fizzle,instagram,649,116,"A vibrant portrait of a local artist from Chiapas, Mexico #WHPlocallegends
https://t.co/znL1NPr07I"
435,2.21,-2.21,4,27.7,0.646,29.9,145,36.99,7416.0,56.35,19.36,Likely to fizzle,ladygaga,3122,2147,Read Me and Tony's EXCLUSIVE Interview with The Telegraph Here: http://t.co/glrc5wd9tz
436,2.22,-2.22,15,73.43,1.807,75.65,233,73.72,25905.0,79.02,5.3,Likely to fizzle,katyperry,12203,6851,jk
437,2.22,2.22,14,71.59,1.531,69.37,224,71.41,61427.0,92.11,20.7,Likely to fizzle,ArianaGrande,33061,14183,"love you 
https://t.co/rcLQxhCz4o"
438,2.25,-2.25,13,69.69,1.635,71.94,218,69.81,6241.0,53.02,16.79,Likely to fizzle,britneyspears,1423,2409,The moment has arrived. Tune into the @CW_network right now for the #WORKBxxCHVideo premiere!
439,2.25,2.25,6,56.14,1.071,53.89,158,53.85,4087.0,44.23,9.62,Likely to fizzle,britneyspears,2079,1004,Yes I have been! And just loving the process. #AskBritney  https://t.co/uHLwXGS37r
440,2.25,-2.25,4,27.7,0.647,29.95,145,36.99,3762.0,42.16,5.17,Likely to fizzle,TheEllenShow,2742,510,"Claire Danes is here for the first time today, and I have a feeling it won’t be her last.  https://t.co/TFnZFXNUY1"
441,2.25,-2.25,4,27.7,0.647,29.95,143,27.37,679.0,7.83,19.54,Likely to fizzle,Twitter,331,174,"@JLo, you are a Triple Threat on Twitter too! Thank you for taking us behind the scenes. #LoveTwitter https://t.co/7hBHv"
442,2.25,-2.25,4,27.7,0.647,29.95,140,9.41,1563.0,21.01,11.6,Likely to fizzle,shakira,473,545,¡Exclusiva! ¡No se pierdan a Shakira interpretar WHENEVER WHEREVER en el concierto de TMobile #Unleash! http://t.co/5t1G
443,2.26,-2.26,46,94.15,6.226,96.41,592,94.63,202611.0,98.86,4.23,Limited spread,ddlovato,76297,63157,You ready for this? 😏 NEW ALBUM OCTOBER 2015 #Confident http://t.co/QbC1EgmbHU
444,2.29,-2.29,10,64.28,1.422,66.57,202,65.62,9092.0,60.34,5.29,Likely to fizzle,rihanna,4472,2310,Happy 48th year of INDEPENDENCE!!! Blessed to be from Paradise!!! #islandgal #BARBADOS http://t.co/TygGMXPEpU
445,2.29,2.29,5,52.97,1.008,50.69,158,53.85,2248.0,29.11,24.73,Likely to fizzle,jimmyfallon,1412,418,"Tonight: @BillyCrystal is here, @BeanieFeldstein stops by, music from @FlatbushZombies &amp; #ThankYouNoteFriday! #Fallo"
446,2.29,-2.29,4,27.7,0.648,29.99,149,49.12,9292.0,60.79,11.67,Likely to fizzle,katyperry,2190,3551,Double meow: http://t.co/XAAf2WDeE6
447,2.29,-2.29,4,27.7,0.648,29.99,141,17.96,883.0,10.39,7.57,Likely to fizzle,instagram,633,125,"“My overarching theme is the beauty of the ordinary.” –@juliegeb, #doortrait photographer (via @CBSSF) https://t.co/gh3U"
448,2.3,2.3,4,27.7,0.572,25.4,144,31.6,3665.0,41.44,9.84,Likely to fizzle,rihanna,1007,1329,#ROGUE #RogueRulez #dreambig but bigger is better http://t.co/POEbHi2uz1
449,2.31,2.31,49,94.86,4.07,92.56,626,95.27,30935.0,82.52,12.76,Limited spread,KimKardashian,19635,5650,Can you believe I found the selfies while Khloe was going to jail!!!! #KUWTK
450,2.31,2.31,25,84.1,2.197,81.79,312,84.55,8386.0,58.84,25.71,Limited spread,britneyspears,4058,2164,Thank u for making #PrettyGirls the most requested song on @SaturdayOnline last week! Should we try for another week? ;)
451,2.32,2.32,55,96.16,4.617,93.85,706,96.27,26825.0,79.66,16.61,Has legs,TheEllenShow,13181,6822,OMG @ddlovato #GRAMMYs
452,2.32,-2.32,15,73.43,1.811,75.75,230,72.99,56713.0,91.34,18.35,Likely to fizzle,taylorswift13,16747,19983,"I’m so excited that the new video for ‘Red’ comes out this evening! Also very excited about all the red, white, &amp; bl"
453,2.34,-2.34,4,27.7,0.649,30.04,145,36.99,3773.0,42.25,5.26,Likely to fizzle,TheEllenShow,3267,253,"My producer, Daniel Leary, welcomed beautiful twin boys over the weekend. Hope he was tired of sleeping. https://t.co/IH"
454,2.34,-2.34,4,27.7,0.649,30.04,148,47.22,92040.0,95.11,47.88,Likely to fizzle,justinbieber,41254,25393,:) https://t.co/kqYilE0nPj
455,2.34,-2.34,4,27.7,0.649,30.04,144,31.6,4155.0,44.67,13.07,Likely to fizzle,rihanna,1005,1575,"Throw it up, Throw it up.... Watch it all fall out http://t.co/Y1RXHt2lNo"
456,2.34,-2.34,4,27.7,0.649,30.04,140,9.41,26062.0,79.09,69.68,Likely to fizzle,ArianaGrande,14160,5951,december 🌲 https://t.co/2OvA6mie11
457,2.35,-2.35,36,90.87,4.286,93.22,429,90.84,171948.0,98.26,7.42,Limited spread,ArianaGrande,85454,43247,How how how how can one have so much hate ????? My heart...... is so broken. Praying for the families of the Orlando vic
458,2.35,2.35,22,81.86,2.026,79.51,285,81.89,15399.0,70.27,11.63,Likely to fizzle,KimKardashian,12927,1236,You guys I had the best snap story today riding this atv thing and they all deleted 😢😢😢
459,2.35,2.35,15,73.43,1.6,71.08,233,73.72,64171.0,92.47,18.75,Likely to fizzle,ArianaGrande,36325,13923,i really really really do
460,2.36,2.36,14,71.59,1.523,69.23,222,70.83,3664.0,41.42,29.41,Likely to fizzle,shakira,1130,1267,"¡24 horas después de su estreno, #CantRememberToForgetYou con @Rihanna ya es número 1 en 39 países en iTunes! #muchasgra"
461,2.38,-2.38,9,62.57,1.364,64.95,200,65.18,193452.0,98.72,33.54,Likely to fizzle,justinbieber,102630,45411,Another one. #PurposeTourManchester
462,2.39,-2.39,39,92.15,4.908,94.54,454,91.75,89499.0,94.97,3.22,Limited spread,selenagomez,39259,25120,I just wanna say thank you to all you guys for the past few weeks. Reminds me of why I do what I do!
463,2.39,-2.39,28,86.39,3.103,88.78,347,87.13,4226.0,45.16,41.97,Limited spread,instagram,2932,647,"“I try to photograph things that you can eat with your eyes, through the colors, with my style.” —@CocinadCarolina"
464,2.4,-2.4,4,27.7,0.65,30.1,140,9.41,1450.0,19.22,9.81,Likely to fizzle,jimmyfallon,1110,170,.@jayleno tags in to tell a few jokes during last night's monologue https://t.co/D1CiQ7hKL1 #FallonTonight
465,2.4,-2.4,4,27.7,0.65,30.1,149,49.12,9324.0,60.88,11.76,Likely to fizzle,katyperry,5586,1869,Tweet of the night.   https://t.co/uBojPBsb5s
466,2.4,-2.4,4,27.7,0.65,30.1,144,31.6,887.0,10.47,21.14,Likely to fizzle,YouTube,671,108,DIY meteorite ring: All you need is a piece of metal from space that you probably have laying around the house.… https:/
467,2.41,2.41,4,27.7,0.571,25.29,145,36.99,3318.0,38.97,1.98,Likely to fizzle,TheEllenShow,2632,343,Jim Parsons told me 3 things he would bang in this round of 5 Second Rule. https://t.co/JxWoR1SRUb https://t.co/afif4lgA
468,2.41,2.41,4,27.7,0.571,25.29,147,42.96,2015.0,26.6,16.36,Likely to fizzle,BarackObama,1179,418,Start the new year off right: https://t.co/YAADJtYeMp #GetCovered https://t.co/bkJVqA7Qu1
469,2.41,2.41,4,27.7,0.571,25.29,141,17.96,779.0,9.03,8.93,Likely to fizzle,instagram,563,108,"Welcome to @bakedideas’ world of cookies #NationalCookieDay
https://t.co/kMBAwaA25Y"
470,2.41,2.41,4,27.7,0.571,25.29,140,9.41,18621.0,73.38,63.97,Likely to fizzle,ddlovato,7543,5539,😏😏 http://t.co/KwOryUceRi  https://t.co/k79sn7BBmL
471,2.41,2.41,4,27.7,0.571,25.29,141,17.96,778.0,9.01,8.95,Likely to fizzle,instagram,562,108,A whimsical #myinstagramlogo that awakens the imagination 💗https://t.co/TVZOmepwnM
472,2.41,2.41,4,27.7,0.571,25.29,141,17.96,778.0,9.01,8.95,Likely to fizzle,instagram,550,114,"An encounter with a three-headed dragon in Russia #TheWeekOnInstagram
https://t.co/ogTGpQBJB0"
473,2.42,2.42,39,92.15,3.31,89.74,476,92.33,8964.0,60.09,32.25,Limited spread,jtimberlake,4164,2400,"Remember this Abu Dhabi? Istanbul, I'm in your city tonight!  Y'all ready to TURN ALL THE WAY UP?!?!… http://t.co/Bhwfbn"
474,2.42,-2.42,15,73.43,1.817,75.85,228,72.53,26046.0,79.08,6.55,Likely to fizzle,katyperry,12254,6896,Personally. Wish there was a global cell sabbath every week so we could all breath again...
475,2.45,-2.45,26,84.88,2.872,87.33,321,85.24,89952.0,95.0,9.76,Limited spread,taylorswift13,41110,24421,#13DaysTil1989WorldTour
476,2.45,2.45,13,69.69,1.444,67.24,244,75.99,204721.0,98.91,22.92,Likely to fizzle,justinbieber,74667,65027,Happiest place on earth
477,2.45,-2.45,5,52.97,1.105,55.42,148,47.22,20153.0,74.7,27.47,Likely to fizzle,selenagomez,8943,5605,parisroberts1 @atlantabean NY☺️ http://t.co/VT2uYrROaY
478,2.46,-2.46,35,90.41,4.181,92.87,449,91.56,5695.0,51.27,40.29,Limited spread,instagram,3341,1177,“Making art gives you a reason to love yourself.” —@vandheur
479,2.46,2.46,5,52.97,1.004,50.51,157,53.53,6421.0,53.5,0.03,Likely to fizzle,rihanna,1567,2427,I sell out stadiums... Call it what ya want!!! #diamondsworldtour http://t.co/0GybWWJmLW
480,2.47,2.47,23,82.64,2.068,80.17,295,82.88,23728.0,77.31,5.57,Likely to fizzle,ladygaga,10736,6496,"Excited to watch #ScreamQueens tonight at 9pm on FOX, when we show an exclusive preview scene from #AHSHotel! 💋"
